contig_id	count	cpm	tpm	fpkm	length
k127_414	40	2298.32	3372.22	193761.17	508
k127_7576	2	114.92	166.00	9537.86	516
k127_1302	28	1608.83	1703.35	97871.41	704
k127_232	18	1034.25	1259.62	72375.50	612
k127_4540	18	1034.25	1508.59	86680.63	511
k127_57	42	2413.24	2891.87	166161.10	622
k127_779	43	2470.70	2512.37	144356.04	733
k127_5791	2	114.92	148.96	8559.19	575
k127_3120	2	114.92	155.45	8932.00	551
k127_7407	70	4022.06	3019.04	173467.95	993
k127_8665	2	114.92	162.53	9338.77	527
k127_8307	72	4136.98	2881.83	165584.31	1070
k127_6861	80	4596.64	3699.97	212593.25	926
k127_5616	68	3907.15	2773.57	159363.95	1050
k127_2935	54	3102.74	2661.30	152913.01	869
k127_237	7	402.21	502.16	28853.21	597
k127_2213	50	2872.90	2305.02	132441.70	929
k127_421	36	2068.49	2020.68	116104.33	763
k127_7766	16	919.33	1292.90	74287.30	530
k127_2753	2	114.92	165.68	9519.41	517
k127_1491	7	402.21	364.71	20955.44	822
k127_4183	50	2872.90	2363.53	135803.91	906
k127_8673	36	2068.49	1981.72	113865.82	778
k127_2218	46	2643.07	3766.83	216434.56	523
k127_7770	26	1493.91	2069.72	118921.82	538
k127_5083	2	114.92	158.91	9130.86	539
k127_3291	22	1264.08	1442.88	82904.86	653
k127_4551	54	3102.74	4197.22	241164.08	551
k127_4726	31	1781.20	2387.85	137201.03	556
k127_1873	24	1378.99	1616.12	92859.13	636
k127_6522	48	2757.99	3581.37	205778.41	574
k127_5622	2	114.92	158.62	9113.95	540
k127_6696	8	459.66	527.92	30333.03	649
k127_4552	51	2930.36	2028.03	116526.56	1077
k127_4904	68	3907.15	2119.54	121784.68	1374
k127_7417	49	2815.44	3544.82	203678.34	592
k127_4727	50	2872.90	2033.58	116845.53	1053
k127_1676	18	1034.25	1401.62	80534.19	550
k127_6697	38	2183.41	2393.28	137513.44	680
k127_5262	30	1723.74	2534.15	145607.50	507
k127_2768	72	4136.98	5419.26	311379.99	569
k127_3829	6	344.75	420.56	24164.65	611
k127_8487	57	3275.11	2916.55	167579.10	837
k127_1315	46	2643.07	2687.65	154427.39	733
k127_5803	26	1493.91	2069.72	118921.82	538
k127_7592	143	8216.50	2356.40	135394.25	2599
k127_5087	72	4136.98	3399.73	195342.02	907
k127_2770	50	2872.90	3149.06	180938.74	680
k127_4387	90	5171.23	2737.53	157293.33	1408
k127_1316	22	1264.08	1787.85	102726.51	527
k127_2396	4	229.83	300.54	17268.54	570
k127_3299	12	689.50	949.96	54582.63	541
k127_1679	2	114.92	163.78	9410.20	523
k127_5267	41	2355.78	3456.52	198605.20	508
