contig_id	count	cpm	tpm	fpkm	length
k127_2346	4	10.98	38.11	104.58	683
k127_930	2	5.49	23.84	65.41	546
k127_8231	2	5.49	23.92	65.65	544
k127_8460	6	16.47	49.11	134.77	795
k127_4918	2	5.49	25.32	69.49	514
k127_10846	4	10.98	39.38	108.06	661
k127_8006	12	32.93	117.42	322.24	665
k127_6817	16	43.91	113.54	311.58	917
k127_8715	207	568.07	449.74	1234.23	2995
k127_2347	794	2178.98	7477.12	20519.50	691
k127_11265	228	625.70	255.67	701.63	5803
k127_4209	25	68.61	139.40	382.55	1167
k127_9887	2	5.49	22.48	61.68	579
k127_6109	4	10.98	46.48	127.55	560
k127_674	10	27.44	77.84	213.61	836
k127_444	3	8.23	37.91	104.03	515
k127_6818	10	27.44	109.18	299.62	596
k127_675	2	5.49	25.98	71.29	501
k127_3978	115	315.60	1419.97	3896.83	527
k127_1165	4	10.98	48.93	134.27	532
k127_218	4	10.98	41.85	114.84	622
k127_1619	9	24.70	75.96	208.46	771
k127_10595	6	16.47	71.51	196.24	546
k127_11732	2371	6506.75	1344.30	3689.16	11477
k127_2815	2	5.49	25.67	70.44	507
k127_6112	27	74.10	98.76	271.03	1779
k127_2817	12	32.93	147.33	404.32	530
k127_3982	12	32.93	100.24	275.09	779
k127_9402	2	5.49	22.71	62.33	573
k127_2110	14	38.42	105.44	289.36	864
k127_1623	2	5.49	24.60	67.51	529
k127_6826	5	13.72	51.48	141.28	632
k127_8013	2	5.49	23.45	64.35	555
k127_2571	10	27.44	53.25	146.13	1222
k127_11734	87	238.75	1068.16	2931.35	530
k127_3037	120	329.32	282.31	774.74	2766
k127_5898	25	68.61	296.32	813.19	549
k127_6369	13	35.68	90.09	247.23	939
k127_2356	18	49.40	229.66	630.27	510
k127_3274	4	10.98	31.28	85.85	832
k127_2572	2	5.49	22.63	62.11	575
k127_4926	64	175.64	796.29	2185.26	523
k127_4701	10	27.44	130.14	357.15	500
k127_5899	2099	5760.30	14545.84	39918.21	939
k127_230	68	186.61	744.93	2044.31	594
k127_8726	4	10.98	32.37	88.84	804
k127_4703	868	2382.06	8532.05	23414.56	662
k127_1629	8	21.95	98.04	269.04	531
k127_11057	2	5.49	25.52	70.03	510
k127_5160	2	5.49	25.17	69.08	517
k127_2575	5	13.72	53.60	147.10	607
k127_4478	28	76.84	137.10	376.23	1329
k127_9656	14	38.42	93.63	256.94	973
k127_8949	2	5.49	23.71	65.06	549
k127_451	414	1136.14	722.44	1982.59	3729
