contig_id	count	cpm	tpm	fpkm	length
k127_137527	6	45.69	49.75	378.89	855
k127_38856	17	129.47	197.90	1507.18	609
k127_60014	7	53.31	93.99	715.81	528
k127_74099	4	30.46	43.70	332.77	649
k127_133995	4	30.46	30.04	228.78	944
k127_38857	4	30.46	48.23	367.29	588
k127_109347	2	15.23	27.32	208.06	519
k127_60015	2	15.23	26.91	204.90	527
k127_49425	2	15.23	25.05	190.79	566
k127_169224	6	45.69	63.58	484.24	669
k127_112859	2	15.23	26.31	200.34	539
k127_17720	8	60.93	70.37	535.90	806
k127_31822	2	15.23	25.18	191.80	563
k127_67053	2	15.23	28.19	214.68	503
k127_137529	4	30.46	40.34	307.21	703
k127_81147	4	30.46	36.31	276.53	781
k127_112860	4	30.46	51.28	390.54	553
k127_155145	12	91.39	89.65	682.73	949
k127_42393	8	60.93	92.52	704.63	613
k127_17722	5	38.08	61.43	467.87	577
k127_126967	8	60.93	86.99	662.48	652
k127_10670	2	15.23	26.55	202.22	534
k127_141056	6	45.69	68.39	520.83	622
k127_56481	2	15.23	25.55	194.57	555
k127_133997	5	38.08	56.63	431.25	626
k127_67054	6	45.69	56.79	432.52	749
k127_158660	2	15.23	25.69	195.62	552
k127_74104	12	91.39	116.22	885.12	732
k127_151625	4	30.46	48.56	369.81	584
k127_3617	10	76.16	115.84	882.23	612
k127_126968	5	38.08	54.45	414.69	651
k127_91717	2	15.23	27.43	208.87	517
k127_14167	3	22.85	29.26	222.80	727
k127_31826	4	30.46	50.37	383.60	563
k127_42396	4	30.46	48.39	368.55	586
k127_77630	20	152.31	82.82	630.75	1712
k127_38861	17	129.47	82.61	629.11	1459
k127_63530	2	15.23	26.91	204.90	527
k127_7132	6	45.69	64.94	494.59	655
k127_165731	3	22.85	41.30	314.52	515
k127_74108	4	30.46	56.04	426.82	506
k127_123447	9	68.54	72.34	550.94	882
k127_45919	4	30.46	47.74	363.58	594
k127_98737	5	38.08	55.13	419.85	643
k127_28280	2	15.23	27.80	211.73	510
k127_116379	2	15.23	24.70	188.13	574
k127_77634	2	15.23	26.45	201.46	536
k127_151629	9	68.54	95.95	730.72	665
k127_119911	4	30.46	40.80	310.75	695
k127_49432	2	15.23	26.06	198.50	544
k127_162195	2	15.23	27.32	208.06	519
k127_56486	6	45.69	65.64	499.93	648
k127_126971	6	45.69	36.83	280.48	1155
k127_169230	3	22.85	29.42	224.03	723
k127_98738	12	91.39	119.49	909.98	712
k127_84667	5	38.08	60.18	458.34	589
k127_172770	12	91.39	112.68	858.16	755
k127_35342	2	15.23	26.80	204.13	529
k127_105759	1514	11530.23	422.68	3219.04	25394
k127_67059	27	205.62	139.21	1060.21	1375
k127_88206	11	83.77	132.18	1006.64	590
k127_91722	2	15.23	25.78	196.34	550
k127_74111	12	91.39	88.99	677.73	956
k127_70596	8	60.93	78.23	595.78	725
k127_126973	2	15.23	26.45	201.46	536
k127_31833	5	38.08	60.59	461.47	585
k127_165736	6	45.69	80.11	610.08	531
k127_74112	3	22.85	39.31	299.40	541
k127_88207	6	45.69	79.36	604.39	536
k127_98739	7	53.31	50.43	384.09	984
k127_17735	2	15.23	27.16	206.87	522
k127_60029	8	60.93	88.62	674.90	640
k127_95264	15	114.24	124.52	948.34	854
k127_106	2	15.23	28.36	215.97	500
k127_88208	7	53.31	76.12	579.67	652
k127_52972	2	15.23	28.36	215.97	500
k127_38869	6	45.69	58.43	444.99	728
k127_126977	6	45.69	63.58	484.24	669
k127_28285	9	68.54	61.89	471.32	1031
k127_102292	29	220.86	165.27	1258.66	1244
k127_10686	8	60.93	53.16	404.82	1067
k127_70600	4	30.46	44.94	342.27	631
k127_42411	2	15.23	25.32	192.83	560
k127_144594	17	129.47	98.15	747.45	1228
k127_126978	2	15.23	28.25	215.11	502
k127_52975	4	30.46	55.71	424.30	509
k127_38871	4	30.46	55.82	425.14	508
k127_49442	2	15.23	27.48	209.27	516
k127_158673	5	38.08	61.12	465.45	580
k127_21250	154	1172.82	332.56	2532.69	3283
k127_119919	2	15.23	24.96	190.11	568
k127_17740	6	45.69	81.96	624.19	519
k127_141075	6	45.69	76.64	583.70	555
k127_110	2	15.23	26.45	201.46	536
k127_165742	2	15.23	25.37	193.17	559
k127_7143	2	15.23	26.36	200.72	538
k127_144596	4	30.46	40.22	306.34	705
k127_14176	28	213.24	128.65	979.77	1543
k127_148110	4	30.46	52.13	397.00	544
k127_24778	2	15.23	26.55	202.22	534
k127_126979	11	83.77	77.99	593.92	1000
k127_84673	29	220.86	187.59	1428.63	1096
k127_119922	4	30.46	51.10	389.13	555
k127_28290	3	22.85	34.87	265.54	610
k127_3635	13	99.00	121.91	928.44	756
k127_162207	8	60.93	51.61	393.03	1099
k127_123459	13	99.00	80.78	615.16	1141
k127_70606	5	38.08	41.03	312.46	864
k127_21254	4	30.46	48.23	367.29	588
k127_172782	6	45.69	55.68	424.02	764
k127_77647	12	91.39	62.19	473.62	1368
k127_10691	2	15.23	26.26	199.97	540
k127_144598	3	22.85	41.70	317.60	510
k127_21255	5	38.08	66.01	502.72	537
k127_116396	8	60.93	64.01	487.52	886
k127_45934	2	15.23	25.73	195.98	551
k127_105774	2	15.23	25.46	193.87	557
k127_67075	3	22.85	42.45	323.31	501
k127_17744	7	53.31	90.73	690.94	547
k127_95272	2	15.23	26.06	198.50	544
k127_31845	3	22.85	36.86	280.72	577
k127_141078	4	30.46	56.49	430.22	502
k127_102296	2	15.23	27.01	205.69	525
k127_14178	7	53.31	76.00	578.78	653
k127_144600	3	22.85	31.74	241.76	670
k127_74127	2	15.23	25.23	192.14	562
k127_109375	4	30.46	49.75	378.89	570
k127_31846	9	68.54	92.07	701.20	693
k127_42421	5	38.08	63.41	482.94	559
k127_49450	2	15.23	26.50	201.84	535
k127_109376	2	15.23	27.75	211.32	511
k127_102298	2	15.23	27.48	209.27	516
k127_45937	5	38.08	63.64	484.67	557
k127_3643	2	15.23	28.30	215.54	501
k127_28295	4	30.46	50.01	380.90	567
k127_151645	11	83.77	103.57	788.73	753
k127_141081	2	15.23	25.18	191.80	563
k127_52985	2	15.23	25.27	192.49	561
k127_112882	4	30.46	53.21	405.20	533
k127_60044	2	15.23	26.80	204.13	529
k127_148116	2	15.23	27.64	210.50	513
k127_14181	2	15.23	27.80	211.73	510
k127_130500	24	182.78	112.24	854.76	1516
k127_60045	2	15.23	27.91	212.57	508
k127_109378	7	53.31	76.35	581.46	650
k127_70614	2	15.23	26.11	198.87	543
k127_84685	5	38.08	47.64	362.85	744
k127_81172	3	22.85	30.43	231.73	699
k127_63554	4	30.46	54.85	417.74	517
k127_24790	7	53.31	60.30	459.23	823
k127_95278	5	38.08	70.90	539.92	500
