contig_id	count	cpm	tpm	fpkm	length
k127_1656	5	265.15	346.02	18349.91	833
k127_17776	2	106.06	220.03	11668.30	524
k127_25853	2	106.06	210.01	11136.96	549
k127_37491	2	106.06	220.03	11668.30	524
k127_32064	8	424.25	609.22	32307.48	757
k127_16004	3	159.09	320.26	16983.86	540
k127_14165	3	159.09	305.01	16175.11	567
k127_6998	2	106.06	230.13	12203.97	501
k127_44632	2	106.06	220.03	11668.30	524
k127_32066	2	106.06	210.78	11177.68	547
k127_18630	2	106.06	227.86	12083.38	506
k127_10599	2	106.06	226.96	12035.81	508
k127_36580	2	106.06	222.15	11780.71	519
k127_29426	2	106.06	224.75	11918.50	513
k127_39258	2	106.06	227.86	12083.38	506
k127_12349	2	106.06	230.59	12228.38	500
k127_21337	2	106.06	205.15	10879.34	562
k127_12350	2	106.06	216.72	11492.84	532
k127_18632	5	265.15	455.35	24147.67	633
k127_41104	2	106.06	204.42	10840.76	564
k127_36582	2	106.06	210.39	11157.28	548
k127_38383	5	265.15	437.39	23194.96	659
k127_11482	2	106.06	217.95	11558.02	529
k127_39261	2	106.06	223.87	11872.22	515
k127_3456	2	106.06	230.13	12203.97	501
k127_41956	2	106.06	215.51	11428.39	535
k127_32071	6	318.18	346.58	18379.33	998
k127_18636	4	212.12	266.58	14136.86	865
k127_17785	8	424.25	706.25	37452.93	653
k127_15070	5	265.15	565.17	29971.52	510
k127_16864	2	106.06	223.44	11849.21	516
k127_15071	2	106.06	227.41	12059.55	507
k127_9736	4	212.12	334.19	17722.29	690
k127_22261	2	106.06	230.13	12203.97	501
k127_3460	2	106.06	205.88	10918.20	560
k127_43778	2	106.06	222.58	11803.46	518
k127_31206	8	424.25	756.03	40093.06	610
k127_43779	2	106.06	217.54	11536.21	530
k127_8847	4	212.12	270.33	14335.74	853
k127_42856	3	159.09	260.06	13791.41	665
k127_7011	3	159.09	237.56	12597.92	728
k127_19545	2	106.06	226.51	12012.16	509
k127_33038	2	106.06	220.45	11690.61	523
k127_18641	2	106.06	230.59	12228.38	500
k127_11493	2	106.06	205.15	10879.34	562
k127_15076	2	106.06	222.58	11803.46	518
k127_13276	4	212.12	283.28	15022.58	814
k127_27650	2	106.06	213.51	11322.58	540
k127_33040	4	212.12	364.28	19318.14	633
k127_2585	2	106.06	216.72	11492.84	532
k127_25870	2	106.06	207.37	10996.75	556
k127_39266	62	3287.90	1992.28	105652.13	1794
k127_16871	7	371.21	698.15	37023.65	578
k127_758	2	106.06	212.72	11280.80	542
k127_22268	2	106.06	216.31	11471.28	533
k127_35725	5	265.15	480.40	25475.80	600
k127_9742	4	212.12	437.55	23203.76	527
k127_8850	2	106.06	226.07	11988.61	510
k127_26758	2	106.06	228.31	12107.31	505
k127_3466	2	106.06	223.01	11826.29	517
k127_37511	5	265.15	530.83	28150.05	543
k127_31211	4	212.12	304.61	16153.74	757
k127_24052	4	212.12	300.64	15943.13	767
k127_38399	2	106.06	205.52	10898.74	561
k127_15079	2	106.06	210.39	11157.28	548
k127_34837	3	159.09	226.66	12020.03	763
k127_16876	2	106.06	209.63	11116.71	550
k127_35728	2	106.06	228.76	12131.33	504
k127_41115	11	583.34	503.67	26710.13	1259
k127_28538	2	106.06	204.06	10821.58	565
k127_39269	2	106.06	215.91	11449.80	534
k127_34839	2	106.06	214.30	11364.67	538
k127_27654	5	265.15	558.60	29623.02	516
k127_26763	2	106.06	205.15	10879.34	562
k127_8856	2	106.06	222.58	11803.46	518
k127_23127	2	106.06	228.76	12131.33	504
k127_44650	6	318.18	626.60	33229.30	552
k127_9749	2	106.06	227.86	12083.38	506
k127_15081	2	106.06	223.01	11826.29	517
k127_40221	3	159.09	313.87	16644.80	551
k127_4335	12	636.37	485.45	25743.96	1425
k127_42863	22	1166.68	1001.78	53124.88	1266
k127_17798	2	106.06	226.51	12012.16	509
k127_766	5	265.15	451.08	23920.94	639
k127_5218	2	106.06	223.44	11849.21	516
k127_19564	2	106.06	202.98	10764.42	568
k127_17800	7	371.21	686.28	36393.99	588
k127_12379	3	159.09	342.46	18160.96	505
k127_31214	5	265.15	285.95	15164.16	1008
k127_1685	2	106.06	220.87	11713.01	522
k127_23133	5	265.15	521.23	27641.01	553
k127_10627	2	106.06	215.10	11407.07	536
k127_21360	4	212.12	224.75	11918.50	1026
k127_16033	3	159.09	341.78	18125.07	506
k127_12383	4	212.12	415.48	22033.12	555
k127_35738	2	106.06	207.74	11016.56	555
k127_29449	4	212.12	359.74	19077.04	641
k127_32093	4	212.12	336.63	17851.65	685
k127_16884	7	371.21	392.54	20816.80	1028
k127_38407	2	106.06	209.25	11096.54	551
k127_25001	2	106.06	224.31	11895.31	514
