contig_id	count	cpm	tpm	fpkm	length
k127_199811	4	12.95	24.18	78.30	552
k127_158663	8	25.91	53.39	172.89	500
k127_235058	32	103.63	66.12	214.11	1615
k127_146918	9	29.14	50.47	163.45	595
k127_182177	2	6.48	12.78	41.40	522
k127_82308	6	19.43	27.39	88.69	731
k127_29446	2	6.48	12.11	39.22	551
k127_246802	10	32.38	31.57	102.23	1057
k127_211563	6	19.43	34.70	112.36	577
k127_193928	12	38.86	72.80	235.76	550
k127_152800	2	6.48	12.36	40.02	540
k127_199812	4	12.95	24.36	78.87	548
k127_58823	2	6.48	12.59	40.78	530
k127_276158	6	19.43	33.99	110.07	589
k127_117557	13	42.10	46.10	149.28	941
k127_176320	17	55.05	52.23	169.15	1086
k127_17693	33	106.86	105.17	340.58	1047
k127_70582	27	87.43	105.01	340.04	858
k127_5949	13	42.10	48.91	158.37	887
k127_129323	4	12.95	22.28	72.16	599
k127_141051	6	19.43	33.37	108.06	600
k127_23577	7	22.67	38.10	123.39	613
k127_211567	2	6.48	11.98	38.80	557
k127_164572	4	12.95	18.96	61.40	704
k127_252666	9	29.14	31.41	101.73	956
k127_82310	15	48.57	34.33	111.17	1458
k127_117558	5	16.19	21.31	69.00	783
k127_188070	18	58.29	44.33	143.54	1355
k127_41204	3	9.71	19.71	63.81	508
k127_76445	2	6.48	13.11	42.46	509
k127_158666	5	16.19	24.57	79.57	679
k127_52947	2	6.48	12.69	41.09	526
k127_5952	4	12.95	25.72	83.28	519
k127_23580	2	6.48	12.38	40.10	539
k127_246807	21	68.00	77.43	250.74	905
k127_270284	3	9.71	14.08	45.59	711
k127_64709	7	22.67	26.73	86.54	874
k127_217421	38	123.06	62.87	203.58	2017
k127_229172	4	12.95	15.06	48.78	886
k127_282050	4	12.95	16.83	54.51	793
k127_99932	5	16.19	23.90	77.40	698
k127_86	2	6.48	13.14	42.54	508
k127_52951	2	6.48	13.27	42.96	503
k127_29458	4	12.95	25.62	82.96	521
k127_70588	3	9.71	14.20	45.98	705
k127_164580	4	12.95	20.28	65.69	658
k127_129325	50	161.91	89.89	291.10	1856
k127_111699	7	22.67	24.74	80.13	944
