contig_id	count	cpm	tpm	fpkm	length
k127_2447	2	8.82	69.68	307.32	516
k127_724	55	242.59	833.65	3676.95	1186
k127_3011	2	8.82	68.35	301.48	526
k127_4544	74	326.39	1660.76	7325.01	801
k127_7381	25	110.27	331.92	1463.96	1354
k127_6043	24	105.86	696.99	3074.18	619
k127_9277	6	26.46	203.89	899.30	529
k127_5876	52	229.35	1681.26	7415.46	556
k127_355	7	30.87	113.47	500.47	1109
k127_4548	6	26.46	103.91	458.31	1038
k127_2811	4	17.64	118.07	520.78	609
k127_1687	3	13.23	104.31	460.09	517
k127_6047	29	127.91	564.20	2488.49	924
k127_2813	4	17.64	140.17	618.23	513
k127_9281	14	61.75	411.23	1813.79	612
k127_6624	4	17.64	133.65	589.50	538
k127_2620	2	8.82	65.85	290.43	546
k127_5664	3825	16870.73	37842.80	166911.33	1817
k127_5880	2	8.82	69.81	307.92	515
k127_5291	4	17.64	137.75	607.57	522
k127_5665	5	22.05	176.24	777.34	510
k127_4157	657	2897.80	4273.01	18846.76	2764
k127_1302	30	132.32	408.87	1803.37	1319
k127_6626	13	57.34	356.79	1573.66	655
k127_3963	5	22.05	175.55	774.30	512
k127_1092	4	17.64	117.11	516.54	614
k127_4159	2	8.82	65.61	289.37	548
k127_5666	6	26.46	157.69	695.51	684
k127_923	257	1133.54	4615.36	20356.75	1001
k127_9486	78	344.03	622.36	2745.00	2253
k127_4334	252	1111.48	1139.07	5024.05	3977
k127_8714	7	30.87	176.74	779.52	712
k127_5295	3	13.23	79.31	349.80	680
k127_926	50	220.53	1699.11	7494.17	529
k127_4723	52	229.35	696.56	3072.28	1342
k127_2625	5	22.05	163.42	720.80	550
k127_2081	36	158.78	267.42	1179.50	2420
k127_8338	27	119.09	514.71	2270.19	943
k127_4725	2	8.82	71.05	313.39	506
k127_4917	15	66.16	409.18	1804.74	659
k127_1309	3	13.23	106.79	471.02	505
k127_9490	26	114.68	510.25	2250.54	916
k127_3027	2	8.82	66.70	294.21	539
k127_2628	2	8.82	67.20	296.40	535
k127_1093	39	172.02	291.51	1285.76	2405
k127_9491	18	79.39	497.81	2195.68	650
k127_371	18	79.39	287.11	1266.36	1127
k127_552	19	83.80	408.07	1799.85	837
k127_1493	28	123.50	594.27	2621.10	847
k127_7935	16	70.57	413.85	1825.34	695
k127_1310	3	13.23	97.00	427.81	556
k127_5676	386	1702.51	13632.53	60128.29	509
k127_7002	7	30.87	248.69	1096.87	506
k127_372	5	22.05	115.83	510.88	776
k127_9099	9	39.70	200.48	884.26	807
k127_2261	4	17.64	136.44	601.81	527
k127_176	4	17.64	127.27	561.33	565
k127_2832	6	26.46	193.99	855.63	556
k127_6394	15	66.16	219.40	967.72	1229
k127_7739	580	2558.18	1305.75	5759.20	7985
k127_5679	5	22.05	143.35	632.28	627
k127_373	26	114.68	261.70	1154.25	1786
k127_747	2	8.82	70.63	311.55	509
k127_5128	19	83.80	358.02	1579.12	954
k127_5681	20	88.21	578.02	2549.46	622
k127_8161	2	8.82	64.43	284.19	558
k127_9290	28	123.50	251.80	1110.59	1999
k127_5682	64	282.28	1876.84	8278.06	613
k127_7383	1113	4909.05	1844.05	8133.45	10850
k127_2837	3	13.23	106.79	471.02	505
